,행사명,개최장소,시작일자,종료일자,행사내용,홈페이지주소,전화번호,주관기관,주최기관,도로명주소,지번주소,위도,경도
5324,옥상전망대 「별빛·달빛 콘서트」,대덕문화전당 드림홀,2020-10-08,2020-10-08,코로나19 성공적 극복을 위한 버스킹,https://nam.daegu.kr/culturalcenter/index.do,053-664-3111,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
5325,「행복·열정·명품」 버스킹,대덕문화전당 드림홀,2020-11-03,2020-11-03,"굿바이 코로나블루를 위한 시,구민 위로 음악회",https://nam.daegu.kr/culturalcenter/index.do,053-664-3111,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
5326,희망토크 세대공감 콘서트,대덕문화전당 드림홀,2020-11-05,2020-11-05,신규직원과 함께하는 소통 음악회,https://nam.daegu.kr/culturalcenter/index.do,053-664-3111,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
5327,하늘을나는텐트-고흐의별밤에서 노닐다,대덕문화전당 드림홀,2020-11-21,2020-11-21,한문연 방방곡곡 문화공감 공모사업,https://nam.daegu.kr/culturalcenter/index.do,053-664-3122,대구광역시남구대덕문화전당,한국문화예술회관연합회,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.8312933336,128.5769703970
5328,기획전시 대구문예회관 소장전,대덕문화전당 전시실,2021-03-23,2021-04-11,국내유명작가 소장작품 순회전시회,https://nam.daegu.kr/culturalcenter/index.do,053-664-3121,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
5329,기획공연 「청바지 콘서트」<4회>,대덕문화전당 드림홀,2021-03-09,2021-05-07,어른신 일자리 안전교육 및 위로 음악회,https://nam.daegu.kr/culturalcenter/index.do,053-664-3121,대구광역시남구대덕문화전당,대구광역시남구,대구광역시 남구 앞산순환로 478,대구광역시 남구 대명동 산201-4,35.83129426,128.5769682
5330,SNAP(스냅),예주문화예술회관,2019-09-26,2019-09-26,다원예술,http://art.yd.go.kr,054-730-7771,경상북도 영덕군,한국문화예술회관연합회,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
5331,LED비바츠 태권발레,예주문화예술회관,2019-10-29,2019-10-29,발레,http://art.yd.go.kr,054-730-7771,경상북도 영덕군,한국문화예술회관연합회,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
5332,015B&김형중 메모리즈콘서트,예주문화예술회관,2019-12-19,2019-12-19,콘서트,http://art.yd.go.kr,054-730-7771,경상북도 영덕군,경상북도 영덕군,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
5333,넌센스,예주문화예술회관,2019-12-25,2019-12-25,뮤지컬,http://art.yd.go.kr,054-730-7771,경상북도 영덕군,경상북도 영덕군,경상북도 영덕군 영해면 318만세길 36,경상북도 영덕군 영해면 성내리 산 43,36.5297349308,129.4050846264
5334,수도권내륙선 철도염원 콘서트,군민회관,2021-06-19,2021-06-19,음악회,http://www.jincheon.go.kr,043-539-3605,진천군,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5335,오케스트라 정기연주회,군민회관,2021-08-21,2021-08-21,음악회,http://www.jincheon.go.kr,043-539-3605,진천군,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5336,슬기로운 직장생활,군민회관,2021-08-27,2021-08-27,음악회,http://www.jincheon.go.kr,043-539-3605,우리소리예술단,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5337,투란도트,군민회관,2021-09-17,2021-09-17,뮤지컬,http://www.jincheon.go.kr,043-539-3605,텐크로스,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5338,레미제라블 코제트소녀 이야기,군민회관,2021-09-30,2021-09-30,뮤지컬,http://www.jincheon.go.kr,043-539-3605,리히더스,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5339,개그쇼 개그쟁이,군민회관,2021-10-06,2021-10-06,개그쇼,http://www.jincheon.go.kr,043-539-3605,이엘프러스,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5340,김유신,군민회관,2021-10-15,2021-10-15,연극,http://www.jincheon.go.kr,043-539-3605,극단 청년극장,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5341,별난소리판 굿,군민회관,2021-11-12,2021-11-12,국악,http://www.jincheon.go.kr,043-539-3605,미소,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5342,육중완밴드 뉴트로 퓨전콘서트,군민회관,2021-11-27,2021-11-27,콘서트,http://www.jincheon.go.kr,043-539-3605,다소니,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5343,빅퍼포먼스 씨름사절단,군민회관,2021-12-03,2021-12-03,연극,http://www.jincheon.go.kr,043-539-3605,극단 앙상블,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5344,비보이 뮤지컬 마리오네트,화랑관,2021-12-18,2021-12-18,비보잉,http://www.jincheon.go.kr,043-539-3605,서울예술기획,진천군,충청북도 진천군 진천읍 문화로 69-4,충청북도 진천군 진천읍 교성리 108,36.8495432,127.440132
5345,관광명소 문화예술 열린이벤트,"광복로시티스폿, BIFF광장중앙무대 등",2021-03-01,2021-11-30,시민 및 관광객을 위한 문화공연,http://www.bsjunggu.go.kr/tour/board/list.junggu?boardId=BBS_0000069&menuCd=DOM_000000203002000000&contentsSid=570&cpath=2Ftour,051-600-4084,중구청문화관광과,중구청문화관광과,부산광역시 중구 광복중앙로 2,부산광역시 중구 광복동2가 6-5,35.0995432,129.0314651
5346,영도대교 주변 문화행사,유라리광장,2020-09-01,2020-11-30,시민 및 관광객을 위한 문화공연,-,051-600-4065,중구청문화관광과,중구청문화관광과,부산광역시 중구 중앙대로 2,부산광역시 중구 중앙동7가 20-1,35.09830687,129.0367029
5347,산복도로 달빛 작은음악회,금수현의 음악살롱 앞(대청공영주차장 옥상),2020-08-01,2020-08-31,산복도로 주민들을 위한 작은음악회 개최,-,051-600-4062,중구청문화관광과,중구청문화관광과,부산광역시 중구 망양로 333,부산광역시 중구 대청동4가 2-119,35.10750932,129.0296327
5348,음성해설로 만나는 융복합공연 <무지개너머-그린필드>(4회차),광산문화예술회관,2021-07-25,2021-07-25,"시각장애를 가진 예술가의 이야기를 피아노, 음성해설, 미디어아트, 무용으로 표현하는 융복합공연",-,-,광산문화예술회관,한국문화예술회관연합회,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5349,음성해설로 만나는 융복합공연 <무지개너머-그린필드>(5회차),광산문화예술회관,2021-07-25,2021-07-25,"시각장애를 가진 예술가의 이야기를 피아노, 음성해설, 미디어아트, 무용으로 표현하는 융복합공연",-,-,광산문화예술회관,한국문화예술회관연합회,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5350,광산하우스콘서트_<교과서 국악여행>,광산문화예술회관,2021-07-28,2021-07-28,문학교과서 속 판소리를 해설과 함께 합창하는 국악공연,-,-,한국문화예술회관연합회+광주광역시 광산구,문화체육관광부,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5351,화요문화산책_영택스 <더 하모니즈(The harmonies)>,광산문화예술회관,2021-08-10,2021-08-10,다양한 보컬들이 만들어내는 환상의 어쿠스틱 공연,-,-,영택스(Zerotax),광주광역시 광산구,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5352,화요문화산책 RE:PLAY_ 반도네온 김국주 밴드 <Only Astor Piazzolla>,수완문화체육센터,2021-08-24,2021-08-24,부에노스아이레스의 전통 탱고를 다양한 연주기법으로 선보이는 공연,-,-,반도네온 김국주 밴드,광주광역시 광산구,광주광역시 광산구 왕버들로132번길 11,-,35.20047009,126.8252521
5353,광산하우스콘서트_<펜트하우스 - 클래식 하이라이트 콘서트>,광산문화예술회관,2021-08-25,2021-08-25,드라마 ‘펜트하우스’ 속 클래식을 해설과 함께 선보이는 공연,-,-,한국문화예술회관연합회+광주광역시 광산구,문화체육관광부,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5354,광산문화예술회관 상주단체 기획공연_<어린왕자>,광산문화예술회관,2021-08-29,2021-08-29,소설 ‘어린왕자’의 스토리를 발레로 표현한 창작공연,-,-,광주문화재단+그린발레단+광산문화예술회관,광주광역시+한국문화예술위원회,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5355,화요문화산책 RE:PLAY_꽃가람 <꽃이로구나>,수완문화체육센터,2021-08-31,2021-08-31,판소리와 민요무가가 어우러진 국악공연,-,-,국악그룹 꽃가람,광주광역시 광산구,광주광역시 광산구 왕버들로132번길 11,-,35.20047009,126.8252521
5356,화요문화산책 RE:PLAY_광주시티문화예술단 <프로젝트 수프(SOOF)‘s 뮤직콘서트>,수완문화체육센터,2021-09-07,2021-09-07,K-POP과 퓨전국악의 컬래버 공연,-,-,광주시티문화예술단,광주광역시 광산구,광주광역시 광산구 왕버들로132번길 11,-,35.20047009,126.8252521
5357,화요문화산책 RE:PLAY_애시드 브레이커즈 <Colorful 광산 HIPSHOW>,수완문화체육센터,2021-09-14,2021-09-14,광주를 대표하는 B-BOY와 래퍼가 컬래버로 선보이는 창작 힙합 무대,-,-,애시드 브레이커즈,광주광역시 광산구,광주광역시 광산구 왕버들로132번길 11,-,35.20047009,126.8252521
5358,화요문화산책_<로든의 인다나잇(In da night)>,광산문화예술회관,2021-09-14,2021-09-14,자작곡과 커버곡으로 이루어진 편안하고 신나는 R&B팝 공연,-,-,로든(RoDen),광주광역시 광산구,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5359,광산문화예술회관 상주단체 기획공연_<발레뤼스>,광산문화예술회관,2021-10-02,2021-10-02,영화 속 발레이야기를 통해 즐기는 공연,-,-,광주문화재단+그린발레단+광산문화예술회관,광주광역시+한국문화예술위원회,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5360,용아 박용철 현창공연_음악극 <나두야간다>,광산문화예술회관,2021-10-05,2021-10-05,용아 박용철과 시문학파의 작품세계를 연극무대로 재조명한 음악극,-,-,광주광역시 광산구,광주광역시 광산구,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5361,화요문화산책_프로젝트 더 울림 <울림 더 메모리>,광산문화예술회관,2021-10-12,2021-10-12,"영화 ost, 대중가요 등 다양한 장르를 목관악기, 금관악기로 선보이는 클래식 공연",-,-,프로젝트 더 울림,광주광역시 광산구,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5362,<밤이 아름다운 별밤피크닉>,쌍암공원,2021-10-22,2021-10-22,코로나로 지친 일상 속 지역 주민들이 가까운 곳에서 음악과 함께 힐링할 수 있는 가을밤 나들이 『밤이 아름다운 별밤피크닉』,-,-,광주광역시 광산구,광주광역시 광산구,광주광역시 광산구 첨단중앙로182번길 39,-,35.22222807,126.8442514
5363,광산문화예술회관 특별초청공연_<이희문 오방神과 OBSG>,광산문화예술회관,2021-10-23,2021-10-23,전통성악과 서양기악의 신선한 만남이 주는 웰메이드 퓨전 국악,-,-,한국문화예술회관연합회+광주광역시 광산구,문화체육관광부+한국문화예술위원회,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5364,광산하우스콘서트_<관광명소에서 띄우는 희망레터>,광산문화예술회관,2021-10-27,2021-10-27,광산구 관광명소 소개 영상과 함께 하는 공연,-,-,한국문화예술회관연합회+광주광역시 광산구,문화체육관광부,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5365,화요문화산책_GIMBAND <GIM’s Fligth with jazz>,광산문화예술회관,2021-11-09,2021-11-09,세계 각국의 재즈를 구현한 공연,-,-,GIMBAND,광주광역시 광산구,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
5366,화요문화산책_팝페라 사과나무 <Pop con>,광산문화예술회관,2020-12-08,2020-12-08,국악과 클래식 성악을 즐길 수 있는 팝페라 공연,-,-,팝페라 사과나무,광주광역시 광산구,광주광역시 광산구 광산로68번길 13,-,35.14050104,126.7992316
